state,tot_cases,new_case,tot_death,new_death
MD,"1,156,761","1,783","14,877",10
NE,"477,915",69,"4,164",0
MI,"2,619,533",0,"36,982",0
MT,"66,436","1,314",727,5
MO,"763,674","3,111","10,632",10
FSM,13,0,0,0
VA,"1,944,125","2,767","20,877",4
CA,"828,461","1,677","16,046",26
VI,74,1,6,0
NC,"2,419,636","21,517","21,920",108
SC,"492,771","2,445","7,841",93
OR,"338,130","1,532","3,900",33
DE,"25,144",184,760,3
OR,"195,684",505,"2,587",2
FSM,"6,850",117,16,0
NV,"343,096",866,"5,758",6
AZ,"743,668","4,674","12,819",176
MD,"594,671",980,"11,294",12
NJ,"317,357","4,880","16,689",34
WY,"144,526","1,397","1,625",0
MN,"1,621,194",0,"13,393",0
MN,"469,254",572,"6,376",6
SC,"694,527","5,286","10,330",27
VA,"666,986",336,"10,902",7
IL,"1,220,432","1,962","23,329",25
RI,"369,116",406,"3,562",0
KY,"71,041",889,"1,469",14
AZ,"79,236","4,683","1,632",44
KY,"682,298","3,986","10,237",59
VA,"59,514",520,"1,661",16
KY,"1,432,253","1,514","16,546",7
ME,"1,015",26,50,3
DC,"14,049",57,607,0
CA,"4,489,496","8,866","65,990",25
DE,"9,694",61,502,3
IL,"118,917","1,462","5,330",60
MI,"699,761","1,376","16,755",10
MT,"2,712",91,40,1
MD,"593,691","1,012","11,282",18
KY,"740,250","1,272","11,579",31
NC,"1,156,052","4,544","14,584",58
NJ,"997,891","1,694","25,380",13
OR,"191,405",601,"2,530",2
OR,"421,263","2,930","5,655",15
NE,"504,109",0,"4,345",0
RI,"21,420",49,"1,057",1
ID,"202,669",637,"2,210",1
MN,"846,887","5,262","9,120",0
CA,"3,019,371","22,403","33,690",326
NV,"326,878",295,"5,614",2
NC,"3,211,176",905,"26,863",4
CT,"763,149","1,052","10,858",3
WY,"3,468",38,34,0
KY,"1,377,227",975,"16,331",5
IL,"3,249,534",0,"38,068",0
MO,"702,924","1,322","9,828",0
NC,"1,579",151,16,3
VA,"578,559","1,385","8,943",160
VA,"1,610,726","8,049","17,697",215
KY,0,0,0,0
LA,"46,619",336,"3,014",10
NV,"712,404",0,"10,053",0
NJ,"2,757,305","2,295","34,789",11
VT,"1,316",5,57,0
MT,766,32,21,0
VI,998,14,12,1
AZ,"1,992,471",0,"28,547",0
ID,"315,726",0,"4,099",0
ID,"403,137",0,"4,552",0
VT,"1,034",9,54,0
DC,"13,639",49,604,0
FSM,0,0,0,0
DE,"1,718",107,49,5
NH,"98,767",21,"1,353",0
VI,984,52,11,1
ME,209,42,1,1
RI,"124,769",170,"2,567",2
WY,"171,322",0,"1,856",0
IL,"1,463,771","3,042","26,112",10
IL,"3,053,185",0,"37,459",0
NV,"149,229","2,912","2,119",24
AZ,"229,615",739,"5,806",17
WY,"2,884",36,27,0
NJ,"2,520,736","2,902","34,109",2
NJ,"1,162,526","1,648","27,525",37
NV,"845,879",0,"11,445",0
NE,"477,846",122,"4,164",2
MI,"2,731,787",0,"37,774",0
MT,"276,192",0,"3,385",0
WI,"679,604",215,"8,198",2
LA,"908,428","14,802","15,054",16
MD,"550,550",871,"10,737",12
KY,"459,554",184,"7,873",4
WY,"144,526",0,"1,625",0
OR,"1,736",73,64,6
NH,"338,062",228,"2,625",2
OR,"221,117",681,"2,860",1
NH,"7,476",29,433,0
MD,"143,387",962,"4,266",13
AZ,"1,272,943","3,163","22,350",43
NV,"12,094",234,493,2
LA,"1,180,697",741,"17,301",4
MI,"2,381,204","1,049","35,484",59
MD,"460,575",104,"9,702",6
MN,0,0,0,0
CT,"47,287",0,"4,348",0
NJ,"2,725,389","3,088","34,706",6
WY,"98,567",402,"1,136",56
NJ,"2,192,294","1,551","33,195",3
NH,"180,238","1,271","1,817",7
AZ,"708,459","8,102","12,001",229
MI,"238,263",862,"7,078",15
SC,"275,957","3,655","4,898",23
OR,"254,532","1,555","3,020",8
NH,"328,064",250,"2,555",0
ID,"99,660","1,160",913,4
SC,"1,447,754","1,652","16,288",1
IL,"250,105","2,806","8,385",23
ME,"47,694",253,727,2
MD,"680,411","7,283","11,768",31
RI,"207,018","1,434","3,023",5
NH,"181,660","1,422","1,828",11
NC,"1,061,387","4,937","13,941",17
NE,"478,418",85,"4,191",1
VT,"1,568",2,57,0
WY,520,18,7,0
DE,"242,827",908,"2,670",5
CA,"2,187,221","31,245","24,311",116
MD,"451,267",578,"9,424",10
FSM,0,0,0,0
VI,"22,225",29,122,0
NC,"2,618,846",953,"24,581",37
ME,"23,991",355,326,1
VI,144,22,6,0
NE,"224,547",71,"2,261",2
NH,"79,070",257,"1,202",3
ME,"138,449",986,"1,376",9
RI,"390,689",295,"3,630",0
DC,"59,712",149,"1,171",1
NH,"43,242",545,741,6
DE,"282,542",222,"2,982",0
NC,"828,895","3,283","12,012",42
VA,"2,062,984","1,029","21,610",0
NE,"17,174",186,234,3
MT,"195,669",252,"2,895",5
CA,"5,057,974","4,196","73,656",291
ME,"39,095",376,590,18
MD,"1,226,697","1,161","15,206",7
WY,876,16,15,1
MN,"603,760",146,"7,605",9
NV,"61,511",697,"1,100",3
OR,"6,218",120,183,1
CA,"10,010,679",0,"91,420",0
LA,"1,196,190",0,"17,341",0
ID,"474,150","1,529","5,010",5
MD,"1,181,209",0,"14,984",0
ID,5,0,0,0
MT,"102,616",132,"1,406",10
OR,"106,821",851,"1,415",12
MO,4,2,0,0
VA,"2,011,057","2,721","21,249",27
FSM,0,0,0,0
CA,"519,427","4,526","9,349",23
SC,"89,952","1,747","1,661",68
WY,"156,258",0,"1,801",0
VT,"1,525",3,57,0
RI,"398,262",0,"3,645",0
VA,"171,284","1,180","3,539",15
RI,"307,094","3,355","3,237",22
AZ,10,1,0,0
KY,"367,801","2,561","6,215",38
DC,"9,199",79,479,4
WI,"323,604","5,581","2,739",56
SC,"544,618","1,191","8,949",11
AZ,"2,125,567",0,"30,515",0
VI,"22,926",0,122,0
NJ,"2,505,692","3,075","34,083",17
CT,"54,326",233,"4,480",2
MO,"571,951",666,"8,836",3
LA,"1,452,495",0,"18,009",0
RI,"60,942","1,539","1,416",7
NV,"315,972",267,"5,464",0
DE,"18,845",103,648,0
KY,"1,519,910","2,785","16,894",11
IL,"295,763","2,273","8,916",35
WI,"482,443","4,281","4,561",68
WY,"162,160",0,"1,824",0
NE,"511,380",645,"4,363",0
VT,858,1,53,1
WI,"1,083,442",0,"11,017",0
VA,"1,998,249","1,833","21,163",0
DC,"79,565",0,"1,207",0
MD,"1,098,271",0,"14,634",0
NE,"477,724",0,"4,162",0
NJ,"1,134,851","1,623","27,202",12
MD,"26,408",946,"1,401",49
VA,"673,029",236,"11,106",9
KY,"1,273,967","5,729","14,900",61
VA,"1,100,900","13,500","15,565",24
VT,"32,391",276,320,0
ID,"2,684",58,79,0
RI,"189,699",797,"2,949",0
WY,"109,802",484,"1,347",0
CA,"11,184,654","3,861","94,747",0
MO,0,0,0,0
CT,0,0,0,0
NV,"301,481",147,"5,188",14
WY,"156,258",0,"1,801",0
FSM,0,0,0,0
IL,"1,390,681",249,"25,645",8
MD,"133,548",630,"4,165",5
NV,55,10,1,0
WI,"1,775,575","2,483","14,921",9
KY,"1,338,888",481,"16,185",5
NE,"223,880",31,"2,256",2
NV,"3,524",203,151,9
NH,"316,127",680,"2,499",6
RI,"80,587",228,"1,726",10
KY,364,71,8,0
MI,"272,074","2,578","7,464",22
MO,660,172,7,2
NV,"678,684",283,"9,575",21
MT,479,0,16,0
WY,"1,027",18,18,0
VT,"26,341",173,269,1
DE,"16,334",88,625,0
NJ,"199,929",530,"16,023",9
OR,"40,810",367,646,11
VA,"564,115","2,303","7,331",134
AZ,"1,411,813","7,212","24,509",154
AZ,1,0,0,0
WI,"78,004",912,"1,119",11
IL,"3,751,275",0,"39,624",0
MD,57,20,0,0
DC,"14,955",53,620,1
FSM,"5,258",306,9,3
SC,"1,715,434",350,"18,468",22
NJ,"340,403","4,987","16,819",47
FSM,0,0,0,0
FSM,0,0,0,0
NC,"1,605,122","6,973","19,598",36
DE,"214,404","1,951","2,515",10
VT,"28,782",313,286,1
NJ,98,54,2,1
DC,"64,799",0,"1,193",0
NJ,"1,027,954",494,"26,531",2
VT,"27,672",140,277,1
MN,"480,091",500,"6,502",1
DE,"15,349",108,616,0
DC,"162,098",683,"1,363",0
NV,0,0,0,0
VI,"21,569",0,120,0
KY,"49,047",331,"1,110",2
MT,"92,934",403,"1,210",9
CA,"704,085","4,176","12,757",12
RI,"32,935",450,"1,211",2
NE,"304,432","1,865","3,112",4
VT,"110,842",0,593,0
NC,"101,090","1,319","1,807",20
DC,"159,494",205,"1,354",0
MO,0,0,0,0
NH,621,81,9,2
NV,"840,774",364,"11,391",6
CT,"348,725",30,"8,270",0
NH,"8,085",41,438,0
IL,"142,130",786,"7,074",26
NJ,"616,032","6,311","20,320",67
IL,"1,712,986","2,942","28,832",29
FSM,0,0,0,0
MO,"1,373,435","6,539","17,987",16
SC,"1,650,494","2,064","18,236",2
SC,"122,926",910,"2,715",11
MT,"283,054",0,"3,440",0
KY,7,3,0,0
CA,"11,247,840","27,679","95,165",156
MI,0,0,0,0
ME,"28,574",523,385,13
MN,"516,608","1,550","6,913",5
ME,"209,030","1,991","1,733",5
NC,"2,852,264","4,421","25,580",9
ID,"296,299",0,"3,646",0
MT,"272,397",0,"3,242",0
NE,"450,661",0,"3,815",0
WI,"1,851,886",0,"15,190",0
WY,24,2,0,0
MD,"56,770",912,"2,817",33
NH,"301,777",90,"2,445",0
VT,"129,419",0,669,0
ID,"28,696",370,291,9
NH,"6,779",37,419,0
NE,"225,307",102,"2,262",0
WY,"1,392",24,20,0
NJ,"2,569,202","4,026","34,217",11
MI,"2,652,659",0,"37,291",0
VA,"1,009,933",0,"15,055",0
MT,0,0,0,0
NE,"478,043",67,"4,175",11
LA,"1,166,866",168,"16,960",10
NV,"300,680",265,"5,161",4
ID,"298,634",724,"3,703",22
VA,"895,619","2,012","13,219",44
RI,"179,241",530,"2,913",0
VI,"8,213",0,88,0
NH,"104,263",274,"1,397",1
CA,"4,263,107","14,716","64,503",120
WY,"141,090","1,629","1,625",0
FSM,31,0,0,0
NE,"480,586",164,"4,215",14
NV,"681,387",0,"9,664",0
MD,"556,595",512,"10,837",7
DE,"280,534",303,"2,978",0
VI,"1,318",0,20,0
RI,"118,247",285,"2,469",10
MN,"1,621,194",0,"13,393",0
OR,"421,263",0,"5,655",0
NJ,"1,026,286",215,"26,509",4
OR,414,98,12,1
ME,"36,148",428,540,4
IL,"110,304","2,508","4,856",66
SC,"894,188",886,"13,560",37
NJ,"2,199,807","1,468","33,232",2
VT,"2,024",21,57,0
MN,"610,839","1,029","7,749",3
MN,"1,492,863",0,"12,887",0
CA,"9,140,562",0,"88,907",0
DE,"86,278",288,"1,618",4
MI,"2,472,596",0,"36,140",0
OR,"781,128",0,"7,693",0
VT,"1,248",9,56,0
VI,"2,735",11,25,0
NC,"748,708","5,137","10,803",85
DC,"36,662",248,909,2
NH,5,0,0,0
RI,"117,463",276,"2,454",84
AZ,"1,323,997","3,249","23,324",81
ID,"476,226",0,"5,017",0
IL,"465,540","11,790","10,397",84
ID,"110,510",805,"1,035",3
AZ,"2,254,374",0,"31,114",0
OR,"405,292",0,"5,531",0
WY,"23,193",699,144,0
MO,"1,428,117",0,"20,382",0
CT,"810,849",659,"10,972",-1
NE,"208,190",299,"2,150",13
NC,"737,157","5,361","10,607",79
MD,"354,473","1,747","7,588",36
VI,"7,186",14,81,0
VT,"114,804",0,604,0
MN,"60,101",916,"1,689",8
ME,"67,052",94,822,2
OR,"390,066",517,"5,142",26
FSM,0,0,0,0
FSM,0,0,0,0
WY,0,0,0,0
KY,0,0,0,0
ME,"286,569",190,"2,566",2
KY,"64,925",768,"1,376",14
KY,"439,572",719,"7,543",9
FSM,0,0,0,0
RI,"12,379",188,499,10
DE,"277,807",413,"2,974",0
SC,0,0,0,0
VT,"124,534",107,641,0
SC,"1,656,396","1,885","18,242",3
NH,"281,300",0,"2,246",0
DC,"106,819","1,326","1,222",2
VT,"121,088",300,623,0
MI,0,0,0,0
VA,"1,525,591","10,729","16,127",39
MN,"584,227","1,651","7,297",13
NH,"69,247",329,"1,116",7
NJ,"1,245,344","1,990","28,335",9
SC,"1,548,811","1,271","18,047",0
RI,"78,630",884,"1,699",26
MT,"300,607",0,"3,481",0
NC,"2,536,659","8,082","23,005",95
MN,"30,882",189,"1,344",9
DC,"53,024",109,"1,153",2
KY,"26,188",958,805,6
WY,"110,264",0,"1,347",0
MD,"1,016,029",671,"14,377",6
CA,"1,059,267","11,478","18,502",107
MD,"991,569",731,"13,905",41
ID,"488,067",738,"5,107",7
NH,"3,652",56,172,0
MT,"39,679",731,456,11
KY,"2,046",94,107,6
CT,"279,946",0,"7,622",0
RI,"146,310",183,"2,738",0
MD,"60,197",732,"2,985",33
NJ,"2,182,557",729,"33,126",12
NH,"99,555",28,"1,372",0
FSM,0,0,0,0
NJ,"2,701,029","2,276","34,642",10
RI,"359,741",764,"3,547",1
CA,"8,775,930",0,"81,437",0
RI,"129,657",241,"2,604",4
DE,"138,505",196,"2,122",8
NH,"333,251",170,"2,594",5
NE,"137,494","1,526","1,194",8
NC,"1,481,681","1,359","18,656",19
VI,0,0,0,0
MT,"106,631",205,"1,526",0
SC,"1,562,313","1,341","18,056",0
LA,"772,789",0,"14,826",0
OR,"236,698","2,305","2,928",8
DC,"134,066",369,"1,315",1
MT,444,2,14,0
FSM,0,0,0,0
NV,"458,491",657,"7,797",19
NE,"477,182",-31,"4,053",2
NJ,"2,352,650","5,268","33,610",7
MT,"108,287",176,"1,566",3
MN,"22,464",0,942,34
NV,0,0,0,0
RI,"139,607",134,"2,662",3
NH,"9,514",88,465,2
ME,91,21,0,0
DC,653,67,12,1
NH,479,64,5,1
VI,"23,049",0,123,0
AZ,"842,817",381,"16,977",10
VI,"7,154",9,81,1
MO,1,0,0,0
WY,"156,392",0,"1,807",0
VT,"4,618",121,86,5
MN,"1,621,194",0,"13,393",0
DE,"80,536",564,"1,511",9
MI,"1,984,056",0,"30,709",0
MT,"194,764",202,"2,877",4
MT,394,17,6,0
NV,"1,742",228,45,2
IL,"1,081,354","4,822","20,285",132
VT,"24,273",102,257,0
MT,0,0,0,0
DE,"107,263",15,"1,831",1
MO,"593,856",398,"8,995",1
RI,"22,541",105,"1,090",3
DE,"257,157",40,"2,914",2
SC,0,0,0,0
WI,"608,418",779,"6,788",39
NC,"2,836,411","3,780","25,532",14
MD,0,0,0,0
MD,"465,949",306,"9,834",3
LA,"1,194,562","1,137","17,337",5
FSM,0,0,0,0
MO,"1,383,007","1,822","18,324",314
WY,0,0,0,0
MO,"1,522,570","12,708","20,814",35
MD,"1,188,690","1,973","15,006",0
NJ,"2,613,856","3,933","34,326",6
SC,0,0,0,0
MT,398,4,7,1
CA,"11,155,889",0,"94,558",0
MN,236,99,1,0
RI,"101,652",539,"2,026",5
NE,"511,738",0,"4,363",0
MI,"696,947","1,690","16,727",16
MN,"409,061","2,516","5,206",40
WY,"174,828",615,"1,881",4
WY,"3,820",36,37,0
ME,"42,522",89,651,2
OR,"25,571",180,433,5
FSM,0,0,0,0
VI,"6,885",12,72,0
CT,"65,373",502,"4,569",2
NC,"220,700","1,388","3,973",27
WI,"1,535,404",0,"12,600",0
NV,"329,915",406,"5,653",7
CA,"4,137,738","9,925","63,976",-352
OR,"215,525",328,"2,836",0
KY,"661,530","5,058","9,885",66
DE,"257,525",86,"2,921",1
NC,"2,979,057","4,204","25,991",17
KY,"766,626",650,"12,023",9
WY,"157,409",0,"1,820",0
FSM,0,0,0,0
MO,"1,608,884",0,"21,254",0
KY,"44,381",415,"1,040",11
MO,"1,042,221","7,616","16,279",193
LA,"477,681",228,"10,688",0
ME,"200,357","1,670","1,698",0
MD,"482,581","1,012","9,930",6
OR,"354,681","1,313","4,235",9
MI,"1,003,939",227,"21,070",3
VI,"15,229",21,107,1
IL,"3,608,217","4,068","39,037",53
KY,"1,419,617","1,161","16,508",5
RI,"393,116",0,"3,632",0
RI,"193,799",958,"2,963",5
MN,"1,571,008",0,"13,205",0
CA,"3,406,365","6,487","46,719",262
KY,"1,481,082","1,301","16,732",5
MT,1,1,0,0
ID,"497,007",0,"5,187",0
CT,"127,715","1,538","5,146",35
CA,"9,647,488",0,"90,815",0
WY,"50,583",159,571,21
OR,"32,581",267,546,4
NV,"53,068",645,917,28
NV,"323,748",267,"5,586",8
MN,"1,000,361","4,137","10,493",53
CT,"52,011",492,"4,460",0
NE,"478,715",235,"4,194",3
NH,0,0,0,0
NH,0,0,0,0
KY,"5,385",133,291,7
MN,"454,989","1,181","6,163",32
WY,"2,769",43,26,0
ME,"223,355",302,"1,849",21
ME,"3,845",22,121,0
OR,"890,507",0,"8,520",0
DC,"133,697",0,"1,314",0
FSM,3,0,0,0
SC,"562,276","1,016","9,233",15
OR,"10,230",300,215,2
MO,"591,430",522,"8,988",3
MD,"391,480",990,"8,562",13
NC,"1,519,052","1,544","19,038",28
KY,"252,870","3,093","4,349",58
CT,0,0,0,0
ME,"282,108",0,"2,508",0
NV,"396,989",798,"6,598",5
ME,"1,037",15,51,1
NV,738,117,14,-15
MI,"995,471",497,"20,489",18
MO,"410,688","1,826","6,305",48
AZ,"1,987,318","6,549","28,090",382
CT,"381,732",401,"8,447",1
IL,"168,100","1,624","7,560",20
DC,"166,893",109,"1,382",0
MN,"483,790",812,"6,543",13
NH,"7,036",19,427,3
FSM,0,0,0,0
SC,"1,606,744","1,846","18,199",0
KY,"113,291","1,085","2,096",22
MD,"68,423",505,"3,336",15
NV,"715,906",0,"10,665",0
WY,"2,108",39,24,0
NC,"1,343,319","3,701","16,540",67
NV,"314,085",405,"5,444",11
MT,"54,542","1,249",600,33
OR,"135,142",674,"1,832",24
MT,"285,017","1,963","3,444",4
NJ,0,0,0,0
DE,"125,795",579,"1,994",3
LA,"481,467",591,"10,738",6
NH,"15,749",446,504,2
SC,"1,457,483","1,456","16,642",16
ME,0,0,0,0
KY,0,0,0,0
WY,"57,696",83,705,0
ME,"274,514",0,"2,465",0
NC,"2,843,877","2,600","25,553",6
DC,"48,180",16,"1,110",0
WY,0,0,0,0
IL,2,0,0,0
SC,"1,469,606",171,"17,601",26
AZ,"318,888","4,315","6,588",20
MO,"12,689",75,839,7
ID,"464,094",0,"4,981",0
ME,"231,287",2,"2,138",0
VT,"120,381",138,623,2
MT,"304,169",0,"3,504",0
VT,"123,811",0,638,0
DC,"16,973",67,644,0
OR,"376,372",0,"4,730",0
OR,"692,261",0,"6,582",0
OR,"31,865",362,539,1
MD,"462,144",66,"9,777",3
DE,"2,621",116,88,10
NC,"1,456,579","1,928","18,259",36
CT,"20,360",545,"1,423",92
FSM,0,0,0,0
WY,"156,112",0,"1,791",0
WI,"616,018",793,"6,999",5
LA,"1,210,760",0,"17,373",0
WI,"1,219,470","33,404","11,475",73
DC,"18,001",110,654,0
NE,"518,268",556,"4,370",0
NJ,"172,245",133,"14,992",17
ME,"41,626",218,641,2
LA,"3,315",569,137,18
VI,"1,507",3,23,0
KY,"9,316",19,470,8
KY,"1,241,032","9,590","14,553",55
NJ,"144,057","1,214","10,138",192
VA,"530,825","1,700","6,820",42
NC,"4,229",236,98,7
OR,"883,368",0,"8,471",0
CT,"398,979",709,"8,721",3
MD,"1,085,628",0,"14,597",0
MN,"1,630,819",0,"13,429",0
CA,"3,642,480","2,254","60,748",123
MO,"48,964","1,114","1,310",15
KY,"1,353,770","1,471","16,243",2
NE,"246,202","1,137","2,339",17
ID,"306,209",447,"3,921",22
SC,"598,605",198,"9,853",7
KY,"1,469,119","3,059","16,678",7
MD,0,0,0,0
AZ,"230,537",922,"5,824",18
ME,"69,647",67,882,0
DE,"302,986",248,"3,042",0
NJ,"205,707",490,"16,082",6
ME,"2,452",37,95,0
DE,"91,412",258,"1,689",4
DC,"64,799",0,"1,193",0
NH,"150,813",0,"1,662",0
KY,"138,164","3,489","2,403",31
KY,"452,184",514,"7,704",6
MD,"92,426",572,"3,661",9
NV,"716,731",183,"10,684",3
NH,"105,302",245,"1,402",3
LA,"760,000","1,529","14,555",8
NJ,"177,044",286,"15,560",19
VT,"23,726",89,254,2
MN,"63,723","1,427","1,739",13
DE,"300,245",0,"3,039",0
NJ,"116,265","2,408","6,770",328
VT,"2,638",98,58,0
CT,"39,640",432,"3,637",55
LA,"584,929","5,513","11,242",16
IL,"393,808","6,110","9,889",51
RI,"379,536",346,"3,596",1
MO,"893,349","1,000","15,325",2
FSM,9,0,0,0
FSM,0,0,0,0
WI,"774,503","2,631","8,706",3
WY,0,0,0,0
MD,"352,726","2,097","7,552",31
MT,"99,613",168,"1,354",4
RI,"23,761",125,"1,116",3
SC,"596,172",148,"9,800",3
SC,"1,703,628",584,"18,340",0
DE,35,11,0,0
WY,912,2,17,0
VT,"1,969",10,57,0
NE,"497,100",0,"4,334",0
VT,"118,072",805,613,2
VI,53,2,1,0
NJ,"1,016,332",197,"26,212",5
ID,"39,234",491,457,3
MO,"1,122,727","13,574","16,564",222
LA,"742,481",575,"14,000",12
OR,"223,364","1,565","2,872",9
FSM,9,0,0,0
ID,"460,741","1,216","4,966",5
VI,"2,761",6,25,0
DC,"165,573",95,"1,376",0
AZ,"878,338",656,"17,576",7
FSM,0,0,0,0
ID,"472,621",0,"5,005",0
OR,"159,392",355,"2,322",3
LA,"394,909","2,493","8,743",55
LA,"25,317",463,"1,532",127
RI,"145,068",21,"2,730",1
WI,"293,812","7,432","2,482",72
SC,"602,304",338,"9,886",3
NE,"196,095",390,"1,990",4
LA,"244,078","2,743","6,524",23
NE,"317,450","3,515","3,202",22
NJ,"2,502,617","2,199","34,066",1
VI,"2,252",34,24,0
LA,"1,259,825","1,966","17,474",2
MD,"463,848",183,"9,811",3
VI,"16,091",0,111,0
KY,"501,473","2,558","8,233",16
NC,"3,203,289","2,189","26,840",5
WI,0,0,0,0
ME,"268,842",-1,"2,412",0
MN,"599,234",468,"7,463",0
DC,"94,286",0,"1,211",0
MN,"1,670,765",0,"13,695",0
OR,"117,745","1,397","1,500",8
DE,"8,995",157,451,8
NC,"2,689,404","2,481","25,168",10
NV,"310,467",232,"5,366",1
ID,0,0,0,0
DC,"136,322",0,"1,331",0
MN,"1,383,555","4,453","11,921",49
CA,"289,468","11,694","6,475",113
WY,"100,174",512,"1,149",0
WI,"1,857,337","1,508","15,215",2
VI,"7,582",13,87,0
IL,"3,286,377",0,"38,127",0
VI,"3,717",9,29,1
CT,"861,453","1,132","11,159",20
DE,"11,480",158,572,2
NE,"112,644","1,323",905,8
RI,"16,908",60,990,1
OR,"890,507",0,"8,520",0
VI,"3,005",0,26,0
DC,"148,270",451,"1,342",0
NE,"279,450",0,"2,938",0
MD,"314,867","2,516","6,811",56
AZ,"11,736",356,562,20
SC,"173,326",841,"3,821",18
NC,2,0,0,0
WI,"1,866,634",0,"15,263",0
MI,"2,751,201",0,"37,909",0
DE,"291,619",0,"3,021",0
MN,"17,670",641,786,29
NC,"987,031",730,"13,450",6
NH,"348,898",0,"2,692",0
RI,"73,009",993,"1,585",19
SC,"469,408","1,934","7,318",37
LA,"775,368",455,"14,867",6
NV,"293,488",459,"4,957",15
CA,"8,423,159","37,147","79,382",98
WY,"55,581",0,693,0
SC,"71,961","2,358","1,161",18
IL,"1,359,748","1,795","24,640",23
OR,"711,100","1,514","7,455",12
KY,"1,585,111","3,090","17,030",26
MT,"194,929",165,"2,878",1
MO,"733,759","2,774","10,185",17
NC,"8,196",470,323,17
WY,"176,256",0,"1,891",0
VI,"23,207",0,123,0
NC,"3,057,612","5,063","26,230",16
VI,2,0,0,0
ME,"68,999",15,858,0
FSM,0,0,0,0
OR,"26,054",293,447,9
WI,"342,155","7,593","2,867",103
DC,"50,228",68,"1,147",0
AZ,1,0,0,0
ME,"4,961",38,138,0
CT,"250,023",0,"7,046",0
WI,"1,582,815",0,"14,201",0
NV,"687,506",700,"9,895",20
NH,"123,562",628,"1,497",4
NH,"339,512",522,"2,633",5
MO,"1,395,127",0,"18,846",0
MT,"215,988","3,910","2,957",12
WI,"1,712,191","1,615","14,740",1
IL,3,1,0,0
IL,"1,451,094","3,933","26,048",14
CA,"10,688,199",0,"92,763",0
DE,"135,445",319,"2,091",7
MO,"76,313","1,401","1,672",14
IL,"1,415,572","2,082","25,893",7
NH,415,48,4,1
KY,"1,329,980",104,"16,037",13
VA,"412,545","4,598","5,552",75
MT,"19,967",842,228,16
RI,"16,177",70,958,3
NC,"2,627,455",630,"24,859",11
OR,"291,978","2,329","3,373",47
LA,"41,989",427,"2,912",29
VA,"640,211","1,301","10,510",4
RI,0,0,0,0
MD,0,0,0,0
IL,"1,944,056",0,"30,202",0
AZ,"2,275,235",0,"31,406",0
AZ,"872,496",474,"17,459",12
MI,"1,029,926","1,296","21,287",3
MD,"1,122,792","4,007","14,752",23
NH,"203,749","5,082","1,973",12
MN,"23,531",0,"1,006",0
ME,"3,460",20,111,0
NJ,"1,182,051",767,"27,737",12
SC,"558,553",980,"9,187",9
CA,"9,095,256","4,026","88,207",92
CT,"344,612",471,"8,168",7
AZ,"1,122,390","2,029","20,453",71
AZ,"2,019,174",0,"29,852",0
NC,"949,843","1,021","13,069",10
DC,"7,966",73,427,9
KY,"7,818",275,388,5
NH,0,0,0,0
NH,"302,678",0,"2,452",0
WI,"877,220","2,278","9,370",26
FSM,0,0,0,0
NC,"3,014,096","3,776","26,086",15
MN,"1,069",83,34,5
NE,"5,288",315,76,3
MT,"261,722",0,"3,105",0
OR,"210,229",256,"2,792",2
MI,"56,292",686,"4,646",61
NJ,"1,195,166","1,965","27,949",20
VA,"682,856",183,"11,450",0
MI,"241,446","1,113","7,116",17
WY,"155,744",0,"1,749",0
NH,"122,934",484,"1,493",3
VI,"2,714",19,25,0
VT,"106,209",242,579,1
MD,"232,009","3,538","5,360",51
WY,"177,165",0,"1,899",0
AZ,"2,049,627",0,"30,299",0
NV,"648,088",0,"8,914",0
MT,"101,760",34,"1,392",0
AZ,"898,908",625,"18,003",-1
MO,"445,769","4,553","6,815",46
IL,"918,070","6,762","16,842",171
NC,"483,702","5,640","7,059",64
DC,2,0,0,0
MD,"608,293","2,192","11,447",25
VT,"129,121",125,669,1
DC,"147,210",0,"1,342",0
SC,"639,803","3,604","10,015",15
NJ,"2,587,104","4,611","34,256",3
VA,"1,659,710","1,142","19,466",36
NC,0,0,0,0
RI,"16,107",60,955,6
OR,"225,919","1,372","2,885",8
MO,"280,484","7,149","4,231",41
NJ,"2,627,779","3,066","34,375",29
MO,"809,979","1,987","11,318",4
FSM,"7,856",224,27,1
WY,"158,472",0,"1,820",0
MO,"1,391,492","3,632","18,363",12
MI,"701,989","2,228","16,773",18
NV,"835,365",0,"11,331",0
ME,0,0,0,0
MO,"661,507","2,906","9,557",8
KY,"279,578","1,461","4,964",51
NV,"478,082",0,"8,189",0
NH,"302,678",0,"2,452",0
MO,"1,566,145",0,"20,954",0
NH,"281,300",0,"2,246",0
NE,"521,602",542,"4,374",1
DE,"282,717",175,"2,982",0
VT,"22,861",1,250,0
NV,"789,815",922,"11,141",6
VT,"22,764",1,249,0
NV,"826,500",0,"11,221",0
VI,308,11,6,0
IL,"1,393,162",305,"25,710",7
FSM,31,0,0,0
KY,"446,802",663,"7,622",6
ID,"157,588",810,"1,635",-2
MD,"66,450",335,"3,266",14
DE,"134,521",493,"2,079",4
DE,"273,764",505,"2,969",0
NH,"302,541",158,"2,452",0
IL,"3,751,275",0,"39,624",0
CA,"971,851","5,351","18,019",-3
MT,"235,967","2,911","2,990",0
NV,"758,379",882,"10,967",13
VA,"100,749",663,"2,327",1
MN,"601,517",67,"7,520",1
NV,"442,420",469,"7,451",11
NJ,"700,346","3,517","21,513",29
